"","timestampto","X.1","Id","X","daily_mean_SM","X.coord","Y.coord","sm_avg","sm_var","sm_sd","distinct_orders"
"136395",2012-10-02,137545,101,1101,24.2159041237113,2523370.2,5596331.05,35.9632130029329,146.640374173957,12.10951585217,132
"136396",2012-10-02,140230,103,1120,37.9254166666667,2523455.93,5596332.62,35.9632130029329,146.640374173957,12.10951585217,132
"136397",2012-10-02,141633,104,1120,37.595,2523477.1,5596371.85,35.9632130029329,146.640374173957,12.10951585217,132
"136398",2012-10-02,143852,106,1168,34.2214736842105,2523525.13,5596361.23,35.9632130029329,146.640374173957,12.10951585217,132
"136399",2012-10-02,165879,124,1095,23.8950505050505,2523625.18,5596260.84,35.9632130029329,146.640374173957,12.10951585217,132
"136400",2012-10-02,148088,109,1153,69.3027272727273,2523687.49,5596357.88,35.9632130029329,146.640374173957,12.10951585217,132
"136401",2012-10-02,110327,81,1092,40.5733333333333,2523859.2,5596490.99,35.9632130029329,146.640374173957,12.10951585217,132
"136402",2012-10-02,27841,21,1241,35.2786363636364,2523861.15,5596358.46,35.9632130029329,146.640374173957,12.10951585217,132
"136403",2012-10-02,29287,22,1177,26.2913043478261,2523379.99,5596444.54,35.9632130029329,146.640374173957,12.10951585217,132
"136404",2012-10-02,30829,23,1271,26.3722580645161,2523441.18,5596447.49,35.9632130029329,146.640374173957,12.10951585217,132
"136405",2012-10-02,33308,25,1299,26.4509677419355,2523561.67,5596446.13,35.9632130029329,146.640374173957,12.10951585217,132
"136406",2012-10-02,34820,26,1257,28.5449473684211,2523619.16,5596446.63,35.9632130029329,146.640374173957,12.10951585217,132
"136407",2012-10-02,36334,27,1236,27.34,2523678.77,5596444.5,35.9632130029329,146.640374173957,12.10951585217,132
"136408",2012-10-02,37801,28,1237,26.1479484536082,2523743.65,5596449.05,35.9632130029329,146.640374173957,12.10951585217,132
"136409",2012-10-02,39312,29,1229,43.8214285714286,2523799.4,5596448.26,35.9632130029329,146.640374173957,12.10951585217,132
"136410",2012-10-02,40792,30,1203,46.0475,2523859.07,5596446.58,35.9632130029329,146.640374173957,12.10951585217,132
"136411",2012-10-02,42273,31,1198,49.7492631578947,2523918.74,5596446.41,35.9632130029329,146.640374173957,12.10951585217,132
"136412",2012-10-02,146651,108,1140,21.1668686868687,2523648.05,5596350.96,35.9632130029329,146.640374173957,12.10951585217,132
"136413",2012-10-02,125131,92,1095,28.6576530612245,2523742.95,5596416.7,35.9632130029329,146.640374173957,12.10951585217,132
"136414",2012-10-02,26539,20,1160,29.4042653061225,2523860.43,5596506.76,35.9632130029329,146.640374173957,12.10951585217,132
"136415",2012-10-02,129324,95,1107,28.4263636363636,2523877.45,5596430.49,35.9632130029329,146.640374173957,12.10951585217,132
"136416",2012-10-02,168723,126,1152,24.7334831460674,2523694.61,5596256.63,35.9632130029329,146.640374173957,12.10951585217,132
