"","timestampto","X.1","Id","X","daily_mean_SM","X.coord","Y.coord","sm_avg","sm_var","sm_sd","distinct_orders"
"89997",2011-05-30,161510,121,694,19.2606774193548,2523483.46,5596301.56,30.9425104876914,113.905767102345,10.6726644799856,137
"89998",2011-05-30,162681,122,673,23.0091346153846,2523559.48,5596270.59,30.9425104876914,113.905767102345,10.6726644799856,137
"89999",2011-05-30,121955,90,620,48.9530208333333,2523682.41,5596435.78,30.9425104876914,113.905767102345,10.6726644799856,137
"90000",2011-05-30,37354,28,790,24.4967428571429,2523743.65,5596449.05,30.9425104876914,113.905767102345,10.6726644799856,137
"90001",2011-05-30,3258,3,576,67.9181876190476,2523677.33,5596624.53,30.9425104876914,113.905767102345,10.6726644799856,137
"90002",2011-05-30,184485,139,684,29.05375,2524050.69,5596306.12,30.9425104876914,113.905767102345,10.6726644799856,137
"90003",2011-05-30,185860,140,695,26.5158241758242,2523657.3,5596242.87,30.9425104876914,113.905767102345,10.6726644799856,137
"90004",2011-05-30,48583,36,817,24.6487096774194,2523560.93,5596387.35,30.9425104876914,113.905767102345,10.6726644799856,137
"90005",2011-05-30,70936,51,673,32.3611881188119,2523448.94,5596602.51,30.9425104876914,113.905767102345,10.6726644799856,137
"90006",2011-05-30,50117,37,815,21.8342708333333,2523616.64,5596385.73,30.9425104876914,113.905767102345,10.6726644799856,137
"90007",2011-05-30,193514,146,696,27.7229591836735,2523816.54,5596210.82,30.9425104876914,113.905767102345,10.6726644799856,137
"90008",2011-05-30,113845,84,715,24.2629896907216,2523434.52,5596415.28,30.9425104876914,113.905767102345,10.6726644799856,137
"90009",2011-05-30,115238,85,685,21.2121649484536,2523458.82,5596449.16,30.9425104876914,113.905767102345,10.6726644799856,137
"90010",2011-05-30,117948,87,598,28.4077319587629,2523567.58,5596438.43,30.9425104876914,113.905767102345,10.6726644799856,137
"90011",2011-05-30,119369,88,681,28.390412371134,2523643.77,5596442.89,30.9425104876914,113.905767102345,10.6726644799856,137
"90012",2011-05-30,107787,79,666,41.3722121212121,2523790.62,5596462,30.9425104876914,113.905767102345,10.6726644799856,137
"90013",2011-05-30,2317,2,787,25.78557,2523616.48,5596628.25,30.9425104876914,113.905767102345,10.6726644799856,137
"90014",2011-05-30,142545,105,671,22.4701194174757,2523497.52,5596337.66,30.9425104876914,113.905767102345,10.6726644799856,137
"90015",2011-05-30,183077,138,677,23.6295789473684,2524050.45,5596276.18,30.9425104876914,113.905767102345,10.6726644799856,137
"90016",2011-05-30,41860,31,785,38.2247058823529,2523918.74,5596446.41,30.9425104876914,113.905767102345,10.6726644799856,137
"90017",2011-05-30,68007,49,800,22.2656,2523737.08,5596324.84,30.9425104876914,113.905767102345,10.6726644799856,137
"90018",2011-05-30,43259,32,797,44.2786663157895,2523979.33,5596446.89,30.9425104876914,113.905767102345,10.6726644799856,137
"90019",2011-05-30,146218,108,707,19.9046391752577,2523648.05,5596350.96,30.9425104876914,113.905767102345,10.6726644799856,137
"90020",2011-05-30,112402,83,715,25.3417647058824,2523326.52,5596412.59,30.9425104876914,113.905767102345,10.6726644799856,137
"90021",2011-05-30,72370,52,715,24.2792857142857,2523495.37,5596583.74,30.9425104876914,113.905767102345,10.6726644799856,137
"90022",2011-05-30,17485,14,793,26.748,2523502.18,5596511.83,30.9425104876914,113.905767102345,10.6726644799856,137
"90023",2011-05-30,139798,103,688,30.9058585858586,2523455.93,5596332.62,30.9425104876914,113.905767102345,10.6726644799856,137
"90024",2011-05-30,141170,104,657,36.2288349514563,2523477.1,5596371.85,30.9425104876914,113.905767102345,10.6726644799856,137
"90025",2011-05-30,789,1,789,18.4203092783505,2523558.66,5596625.39,30.9425104876914,113.905767102345,10.6726644799856,137
"90026",2011-05-30,24837,19,796,25.4052577319588,2523799.95,5596505.11,30.9425104876914,113.905767102345,10.6726644799856,137
"90027",2011-05-30,180329,136,664,31.9030612244898,2523990.22,5596277.53,30.9425104876914,113.905767102345,10.6726644799856,137
"90028",2011-05-30,181690,137,660,48.8424444444444,2524049.36582,5596314.82624,30.9425104876914,113.905767102345,10.6726644799856,137
"90029",2011-05-30,63496,46,830,20.8302040816327,2523561.93,5596327.23,30.9425104876914,113.905767102345,10.6726644799856,137
"90030",2011-05-30,65060,47,825,24.8295145631068,2523620.93,5596327.49,30.9425104876914,113.905767102345,10.6726644799856,137
"90031",2011-05-30,187295,141,695,20.3925510204082,2523639.87,5596219.89,30.9425104876914,113.905767102345,10.6726644799856,137
"90032",2011-05-30,144771,107,648,29.1554901960784,2523579.37,5596356.3,30.9425104876914,113.905767102345,10.6726644799856,137
"90033",2011-05-30,171113,128,679,32.96897,2523693.64,5596327.73,30.9425104876914,113.905767102345,10.6726644799856,137
"90034",2011-05-30,153306,115,670,25.0620212765957,2523938.04,5596365.32,30.9425104876914,113.905767102345,10.6726644799856,137
"90035",2011-05-30,154724,116,677,20.114,2523978.71,5596332.86,30.9425104876914,113.905767102345,10.6726644799856,137
"90036",2011-05-30,160083,120,705,31.1715306122449,2524096.01,5596323.28,30.9425104876914,113.905767102345,10.6726644799856,137
"90037",2011-05-30,99413,73,720,30.3533673469388,2523571.8,5596467.1,30.9425104876914,113.905767102345,10.6726644799856,137
"90038",2011-05-30,100777,74,639,29.4656688888889,2523634.39,5596476.65,30.9425104876914,113.905767102345,10.6726644799856,137
"90039",2011-05-30,102199,75,681,47.2220202020202,2523672.76,5596463.62,30.9425104876914,113.905767102345,10.6726644799856,137
"90040",2011-05-30,197577,149,689,26.8428571428571,2523913.52,5596218.86,30.9425104876914,113.905767102345,10.6726644799856,137
"90041",2011-05-30,198949,150,645,27.42875,2523698.5,5596260.55,30.9425104876914,113.905767102345,10.6726644799856,137
"90042",2011-05-30,61976,45,794,37.7925742574257,2523913.9,5596359.63,30.9425104876914,113.905767102345,10.6726644799856,137
"90043",2011-05-30,196318,148,685,23.7312774193548,2523876.3,5596213.96,30.9425104876914,113.905767102345,10.6726644799856,137
"90044",2011-05-30,143394,106,710,27.8369306930693,2523525.13,5596361.23,30.9425104876914,113.905767102345,10.6726644799856,137
"90045",2011-05-30,82905,60,579,23.4926804123711,2523484.19,5596530.7,30.9425104876914,113.905767102345,10.6726644799856,137
"90046",2011-05-30,92800,68,715,26.3750515463918,2523317.88,5596446.17,30.9425104876914,113.905767102345,10.6726644799856,137
"90047",2011-05-30,52995,39,788,72.0389805825243,2523739.56,5596387.71,30.9425104876914,113.905767102345,10.6726644799856,137
"90048",2011-05-30,55957,41,756,26.6884,2523857.02,5596385.07,30.9425104876914,113.905767102345,10.6726644799856,137
"90049",2011-05-30,174887,132,621,43.2318425531915,2523866.3,5596284.03,30.9425104876914,113.905767102345,10.6726644799856,137
"90050",2011-05-30,116681,86,702,29.4098,2523553.59,5596427.82,30.9425104876914,113.905767102345,10.6726644799856,137
"90051",2011-05-30,177608,134,693,31.7744897959184,2523921.57,5596244.33,30.9425104876914,113.905767102345,10.6726644799856,137
"90052",2011-05-30,178999,135,700,28.9344791666667,2523981.25,5596287.32,30.9425104876914,113.905767102345,10.6726644799856,137
"90053",2011-05-30,35871,27,773,19.8477659574468,2523678.77,5596444.5,30.9425104876914,113.905767102345,10.6726644799856,137
"90054",2011-05-30,58906,43,804,33.23,2523980.2,5596386.53,30.9425104876914,113.905767102345,10.6726644799856,137
"90055",2011-05-30,81608,59,718,28.1979793814433,2523396,5596519.74,30.9425104876914,113.905767102345,10.6726644799856,137
"90056",2011-05-30,94213,69,678,20.558531,2523323.38,5596480.73,30.9425104876914,113.905767102345,10.6726644799856,137
"90057",2011-05-30,78730,57,574,42.1338095238095,2523733.57,5596595.07,30.9425104876914,113.905767102345,10.6726644799856,137
"90058",2011-05-30,96616,71,488,31.8131067961165,2523498.75,5596487.47,30.9425104876914,113.905767102345,10.6726644799856,137
"90059",2011-05-30,89950,66,709,28.1508421052632,2523747.59,5596528.78,30.9425104876914,113.905767102345,10.6726644799856,137
"90060",2011-05-30,19031,15,828,27.419603960396,2523561.64,5596505.25,30.9425104876914,113.905767102345,10.6726644799856,137
"90061",2011-05-30,95420,70,715,23.15,2523435.97,5596477.47,30.9425104876914,113.905767102345,10.6726644799856,137
"90062",2011-05-30,57374,42,803,23.1286868686869,2523919.49,5596384.78,30.9425104876914,113.905767102345,10.6726644799856,137
"90063",2011-05-30,194912,147,703,31.1897,2523936.36,5596237.75,30.9425104876914,113.905767102345,10.6726644799856,137
"90064",2011-05-30,60451,44,804,33.1444329896907,2524035.8,5596386.21,30.9425104876914,113.905767102345,10.6726644799856,137
"90065",2011-05-30,23569,18,694,26.759793814433,2523739.51,5596506.17,30.9425104876914,113.905767102345,10.6726644799856,137
"90066",2011-05-30,172091,129,244,22.6573529411765,2523748.93,5596285.73,30.9425104876914,113.905767102345,10.6726644799856,137
"90067",2011-05-30,22142,17,813,31.7507476635514,2523679.75,5596507.1,30.9425104876914,113.905767102345,10.6726644799856,137
"90068",2011-05-30,85311,62,714,22.5610638297872,2523563.75,5596532.02,30.9425104876914,113.905767102345,10.6726644799856,137
"90069",2011-05-30,147625,109,690,63.8846808510638,2523687.49,5596357.88,30.9425104876914,113.905767102345,10.6726644799856,137
"90070",2011-05-30,158735,119,635,40.0843298969072,2524099.38,5596365.77,30.9425104876914,113.905767102345,10.6726644799856,137
"90071",2011-05-30,173539,131,668,60.7269696969697,2523799.25,5596280.89,30.9425104876914,113.905767102345,10.6726644799856,137
"90072",2011-05-30,98014,72,718,22.3551960784314,2523502.79,5596494.94,30.9425104876914,113.905767102345,10.6726644799856,137
"90073",2011-05-30,156066,117,613,35.5468367346939,2524012.65,5596364.91,30.9425104876914,113.905767102345,10.6726644799856,137
"90074",2011-05-30,26173,20,794,28.488898989899,2523860.43,5596506.76,30.9425104876914,113.905767102345,10.6726644799856,137
"90075",2011-05-30,20600,16,827,24.7423232323232,2523619.1,5596506.42,30.9425104876914,113.905767102345,10.6726644799856,137
"90076",2011-05-30,151898,114,688,33.7588775510204,2523904.68,5596358.74,30.9425104876914,113.905767102345,10.6726644799856,137
"90077",2011-05-30,80157,58,698,23.8115463917526,2523781.57,5596572.26,30.9425104876914,113.905767102345,10.6726644799856,137
"90078",2011-05-30,176176,133,579,56.8055010869565,2523866.48,5596265.73,30.9425104876914,113.905767102345,10.6726644799856,137
"90079",2011-05-30,149007,111,639,18.117572815534,2523830.74,5596366.61,30.9425104876914,113.905767102345,10.6726644799856,137
"90080",2011-05-30,34368,26,805,24.97125,2523619.16,5596446.63,30.9425104876914,113.905767102345,10.6726644799856,137
"90081",2011-05-30,28912,22,802,24.279696969697,2523379.99,5596444.54,30.9425104876914,113.905767102345,10.6726644799856,137
"90082",2011-05-30,77413,56,691,58.3677777777778,2523681.36,5596597.88,30.9425104876914,113.905767102345,10.6726644799856,137
"90083",2011-05-30,74981,54,600,36.4853608247423,2523570.91,5596589.58,30.9425104876914,113.905767102345,10.6726644799856,137
"90084",2011-05-30,91342,67,664,26.4386956521739,2523838.81,5596522.56,30.9425104876914,113.905767102345,10.6726644799856,137
"90085",2011-05-30,31908,24,809,22.6581632653061,2523497.86,5596445.55,30.9425104876914,113.905767102345,10.6726644799856,137
"90086",2011-05-30,27383,21,783,29.0162376237624,2523861.15,5596358.46,30.9425104876914,113.905767102345,10.6726644799856,137
"90087",2011-05-30,73658,53,565,27.9344897959184,2523554.73,5596609.85,30.9425104876914,113.905767102345,10.6726644799856,137
"90088",2011-05-30,32845,25,836,25.1669387755102,2523561.67,5596446.13,30.9425104876914,113.905767102345,10.6726644799856,137
"90089",2011-05-30,88513,65,687,32.3061242105263,2523694.54,5596556.42,30.9425104876914,113.905767102345,10.6726644799856,137
"90090",2011-05-30,30372,23,814,25.059595959596,2523441.18,5596447.49,30.9425104876914,113.905767102345,10.6726644799856,137
